Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d7c53a36a77e27f5851b50c15c4215d4faedb61d3ed911b267f2999fb6c4520c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
4d7a35949a8349041d3aea1f6c75a3f2aa1d0b39cb6f1d4ffb0f94418bdc617b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
3438eba3bf7d91c45827f6c29e473ce940e3a5be6e450d9e581d5a7d6c23dcef,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
e29eb89ae7c39819ada651ce7fecc48f8ee6420dcc5a345358c9da13a86fc586,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Offender given a caution
12d4ad45423d7654eb048351fceeaa6ef7aacd26714bfbe35b8b26bc7118d965,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
83f61cd62a9e482eb71ef37bf73d57a0c83238fef66b2db932d4f4d9ff021310,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
2ffca1d13532846115901e251fe95b9650e8d51d85e62fdef00913654e090d19,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
e4a790a6cd8eff4c4b80da5d2eaf5f21a0bbfd6cdea87235cba1bed8c1727914,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
6e72927f54053fce5c546c540a6cb428b4fc2b03b4f0aaf054b25f4545c153f1,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.262582,51.006584,On or near B3187,E01029262,Taunton Deane 013A,Suspect charged
0eb11b02772befa4b745822fad16d12d778ecf28294fd084124fa5a5432ae444,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Formal action is not in the public interest
1229f29c02ecb4da52200750248c50ae91ddaef5cc9a904555fc9cc178df528b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.648881,51.503142,On or near QUARRY LANE,E01014639,Bristol 003D,Unable to prosecute suspect
9c606857eb492c4984400393a421381e6d12ff098da5430f6ed72a35566084af,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Offender given a caution
9436162533ad09599210441ad03ee845a3289ba4f629f6665330b36052f1895c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
50971062ae563e856b5f356b7fdaf057fb4519f88961863591f130d729d3618a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Formal action is not in the public interest
b63d13b62631b32f2cd5851388fb1c9dec063c9c32b29b3df399614fec06348e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
7486110245161ec116811cab6ffa6eb7badfbf4339ade2792f2a4af818d0243d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
dbdf9998598cfae7544ffcfea17597a69b3d640ad30df623f1a23921fcd85def,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
8fb15ea97bbce6e4fae6939f514eaa7b7a7f997aa8371c4e3a7d8a72b7e19dba,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
1605d3880be9a78211f8fba2676809fe840cff5c065453cf29ee3a85bd729b70,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
78219bddc804df8c41f8494acaed8c56dd85bc94d6e3e5d24157258ebf509680,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
0af95158c9d1603401ba2c2a1dc0de2e514bbfc28826c91f6ca3f70454086333,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
12f9bd14458f727480fc13cf6479087ef00f7573e7b4749a93b9e6595152950b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Formal action is not in the public interest
c544373e9e70687c7b91507296604387e1890a6eb45b3a88019bd9e4ed44c805,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
8e18cbe48ac714da40109dfe1c59f68c1e7d4e614c758eba7b1e99a686704e49,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
7b7502e7ed30311008f6a83002427efa0317c6a0b721a1a069d9a7bdfd144136,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
533fd8a7be9216beafe0bdd547fea20acf4ee52f599b290b357558580db3704d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.587682,51.533631,On or near SWALLOW DRIVE,E01014946,South Gloucestershire 011A,Unable to prosecute suspect
c99f5f550922399c6e7ad28adc763ec7ef26ef6e7e396f43316db6e04a969c3a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Action to be taken by another organisation
345af64f6075a354a947fce410db968657715dd570e38f349216f91dcc865453,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
587e67d91bb052f8acc4edae47682e809bb0928a7e634ff650263452c3fc214d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
3519bec6c39dca891024f4ae64e5e6f034532a55133924e4b0c1977ab76253bc,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Further investigation is not in the public interest
35ff3300f63a0814c6d37bd3d5a37ec8b625242429985967d30029ae5f6b106b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.557515,51.431535,On or near Hospital,E01014534,Bristol 043B,Unable to prosecute suspect
95092dd40ae0ba0d5453755272959206791ed9d562c400535cf05c779fc6ef51,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
41d0f138d606627d667e60373e0ff5d64b183f6c29b5e81126e4eab226aa7068,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
7eb76146d89dbe7d78c782211c2f715d155b9ff71e4a3d08b0d335bcb93a93cf,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
0cfc124f83d662561da7bb8ab89e73d583069a1d3fd654dd55203f341c502583,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
8e608e2d8cd4e119ea3e37c0642729424cd784b2e370ffdbfdd8797f7419a241,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
c7e6edfef182cb299c03be59daf6b45847e94ec0ca1a86c855fa911eaf9ed479,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
b7fcf697027a16b31c2e5c082f4ae4aca0587c74f7f0d3cee38d900c7c19d6f2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
9af12bc6d5c87231fb1a1e947d68fe3810246bcb3699d6edd8de2602ae0d9a57,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
21a977ec1bd6acf3a6ef2363583e2ea44a0bc1f66599af0f45eebada74465325,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Further investigation is not in the public interest
5901966b0eceb0ef5c15c35d18069fcbc429a1128fc9b9af57e2420ef1f3a53f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Formal action is not in the public interest
21e70c0afd18740d9ed9ccee83ab1ea08671aafae1b1b6b1dffd685dde361a94,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
eb8b046a0611aa766fc6520af07773727ec0d04c40858ec45489f7378bfd6274,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
452ba8d7187cd7aa9a489f8553d18a39e489ee1058451c714b4c7326170fb7af,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
d814416ed8fb9522aa1f2096a40c2aed7678556d7e533f77fbc2dc2c715ad96f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
1fd4463d4056d0041391a8765ad8a8ddadd6f6488f541c3fca4aef993c1ee89a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
ce4b572c601e3c053a9dbb2ebaf767737c995cde70672f6f326ac6a4d58fc176,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
6cb0106ca2628c6f55d45f2f7196650128c13f00cc9cb8c4e7558dfd038168cf,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
b09075c51ef3e90be3c34eb47a2df29ac2ec528e5a70577b9c6db2aa94dcd4f0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
e43cbf641840f7115ff3d7e5c96d2bf0c49c7798dae82d414927740c992b6f99,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
87f81e2884494b1b5562369deedfc8fb23a495af168c6b558c6023348fffd0d0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
2ab84604f352435fcee5f555958f2c3e242644a071083cc9a7f2c2ccde696ecf,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Formal action is not in the public interest
77e266fe922718fce22e72b86424b8f55a41dd799876b3164f50f3f304d4aeb7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
ca8e2643d19bb1e28c2cfdd3fa2f420051ece0765c159bf0be8fad6c6dad74b9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
a71f5088783dfdf41de9bfc6a5595f81b411f36de47ce3baa8d1eb8d16802550,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Action to be taken by another organisation
0dc3d2cc422cc603d375621714ee02c8c429a1559e24abd69bbf65368c37c9f3,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
8a568103c5527ca3c7101a4c68fbe08be3f861fef9be2f69c070beb4a7cff6a4,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Action to be taken by another organisation
93afaa98fb29972c6f36dadc8ee45cfbad7b1834db3211eec7b8cf7eba05827d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
9f9a617cd70e36939777dd873685de9d1bfec5711170cb754759c2f8a5fce5df,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
ddf575a1c2fa6691a4318000df338026eb9db60a29e50798dbc24c352465a1df,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
4c97bcd7637922b6dc8f766012032be7f3f52b7d302aec06a543ca5b3e043e6a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
91a1b4c660d5732bb1a7cdb77701024433d6a94ac49c10f8b1eaacb2d88a712b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
bf7048e44e37d442384d735052965f84590001ef82872292f9d9b3f172c44cec,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.896792,51.364419,On or near MEADOW PLACE,E01032668,North Somerset 026D,Unable to prosecute suspect
4693ee61d0c7828ce13fa10bbb7fc805197b969e5545c5e46f38b3b25bcfd123,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
1e261dffedccb43ffc7e85827413e828b8b396a5d9945d0c7b778c2690505373,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
48f2efb928a94e9658d6f7496e9ab0389264fdd04453bd1dbd09325f971f0b1c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
7be457b01d81739663fd3595e52dd946aba48456a587d62af407fa39ba584cca,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
6f1e9115dab60b63d75e5f34f90a172aa6770eea3346c2f0f3e79dd4db2d9e5e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
988e025ed093a7795de5aca67fefa60dce8d3c08d066a2af71abe132596349d7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
31e5cbc05e3f8c4d3cf8773e7fbbb614ba681c6e30d7a615d07aedd0cfa0d16f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Further investigation is not in the public interest
54840285f3aced69d4f389984db666694d6fc10af1858bbca7ba69edc38a9f4d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
3cd44eb8600792503752b280b6873956ff7e0186b970258fab21c1bf4546fadb,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
4e8cec3bdd852eca909d703806366b640db93165e150602e0881c3466dd4ee07,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
321bb537bcf3fd1c016c6b97233f963293b6e0b0def3d451bc8c9cbe38200885,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
ccf47386c3eb5d8b54fabadc60ea0f365b99af2a3c4a6672f364bf4246cfdf08,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
c2fcf7501cd484f944a5614458beb049a7d4c2c4354b1bca45170badab4bab59,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
5c94d87e66fe2a59f6bdd13faad297e3643c151b6313ed3893507e413c421360,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
9545c5bbf563ccec51484dfc92f5c015a1d280a128cca3f2beb8b2f222c0b203,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
f9c0b551b9ddf6121b28d741da3ccf97c021429e94f420ca23b927c548c7c036,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
d2afbfbdfa563f70879dddb54196887539f2877bf352d4e01d7bd843dd8537cd,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
1b5a103d35a172f9a9ba661782d410d2569276ca4c25926eb30d3b0c700b2555,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
0b4493ee5808ab6b22c1ae89a6a457426670cac346b12064b6e72f003cdf8c33,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
1c92349cf60655dafaa5bfbc8e9ee87d823d91a7e96bf30c0abf17833ba05050,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
1ef8f6a4963a50330738affe642a466a959503154d8d3ff9ec8d7a4596cec349,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
701b0df676310e9d01d5f68837898cb89073aa932a307b9bd5bc97e530549949,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
40ef6986f7c054b1d00d3f0b9ec0ce29e7830800411264d3ee880e6d14ced2bb,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
dc425d81f377ada9048262549a24c04d8c3f9f72b7bfd5cfef66d0684e7ae934,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.417828,51.556308,On or near PEAR TREE HEY,E01015015,South Gloucestershire 006B,Investigation complete; no suspect identified
e42e78f4b4c63747644ed8ff2027315726810558cc5f15472f3067a68e7242bb,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
cdd9b017ec2b05b881ad70d29ce6e366e998a831f881ac7d292ebc72146cabf4,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.622855,50.955473,On or near Sports/Recreation Area,E01029237,South Somerset 014E,Investigation complete; no suspect identified
aae6a06f239ebfbf95ff9a13617a717de0a0878386a73999c10bfe2af3690fc0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.510427,51.423181,On or near DURLEY LANE,E01014400,Bath and North East Somerset 001B,Investigation complete; no suspect identified
a15838cfeb2c4e72f1a149faaa921f1594fc85330840c64aaf9bc13dc0c781bb,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.432823,51.526770,On or near WESTERLEIGH ROAD,E01014893,South Gloucestershire 014B,Investigation complete; no suspect identified
aa7f021252a1fd299c92c3693b9dcebe46efa77eeb9965863acb58ff03110715,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.601266,51.409029,On or near PAVEY CLOSE,E01014726,Bristol 053B,Investigation complete; no suspect identified
bb239804f99c8edf4cc374401ac5c9493c114950fa970fdd08d989949313cf19,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.513587,51.466426,On or near MAY STREET,E01014673,Bristol 027A,Investigation complete; no suspect identified
99b1b75c04016069b68d720709fa06b324e7d355275d5cd1ec2b307bd9409761,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.629211,51.441144,On or near ROWNHAM CLOSE,E01014695,Bristol 036A,Unable to prosecute suspect
9257100afce19860ff2354f9ebe0d5ef6769eb60cfe8743d2f654e7cdab1a5d2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.586288,51.457659,On or near PENN STREET,E01033342,Bristol 025E,Local resolution
dfeff1520b12dab8e2f6431ffc73431100cbe8f7d842fc7ee1ac54d96df9bc3b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.585790,51.425463,On or near BARNSTAPLE ROAD,E01014581,Bristol 045C,Unable to prosecute suspect
ebb7b31b9f5325d512dd898111a3164447f5abfbf36343c03344cf9398d01eca,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.392367,51.396580,On or near HIGH STREET,E01014480,Bath and North East Somerset 005D,Unable to prosecute suspect
73d38f393e46eaa52d7327312f83659b1ba5e7ef86bc7ee3e76ce09a9934c48a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.586288,51.457659,On or near PENN STREET,E01033342,Bristol 025E,Unable to prosecute suspect
cf9303ec4536027672196d52d864b9a69ff1a05061d0f1aa4fb6f2af178da844,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.602355,51.449198,On or near CANONS WAY,E01033345,Bristol 032F,Unable to prosecute suspect
42a7b127b31a8103c9e3d784a8de3650b1243f6f0d62a7aa865f192249af99a3,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Further investigation is not in the public interest
8a8421260f4846a0a79bd1730928c6de84f020f3bf50c11feab667bac72f2c57,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.966718,51.346814,On or near LYONS COURT,E01014799,North Somerset 020A,Unable to prosecute suspect
